Geneid,control_1,control_2,control_3,treated_1,treated_2,treated_3
Slc39a1-ps,0,0,0,0,0,0
Endog,1,4,2,1,1,2
Spout1,21,36,31,22,28,28
Kyat1,1,1,1,2,4,1
1700084E18Rik,0,1,0,0,0,0
Lrrc8a,4,7,7,3,4,4
Gm28035,0,0,0,0,0,0
Phyhd1,0,0,1,0,0,2
Gm28038,0,0,0,0,0,0
Dolk,6,10,4,8,13,3
Nup188,115,113,98,114,116,107
Gm14471,0,0,0,0,0,0
Sh3glb2,17,18,12,20,15,11
Miga2,6,11,6,5,11,8
ENSMUSG00002076344,0,0,0,0,0,0
Dolpp1,15,22,7,17,15,17
Crat,13,15,15,22,22,17
Gm16323,0,0,0,0,1,0
Ptpa,133,162,131,142,120,156
Ier5l,0,0,0,0,0,0
Gm14487,0,0,0,0,0,0
Cstad,0,0,0,0,0,0
9330198N18Rik,0,0,0,0,0,0
Gm14486,0,0,0,0,0,0
Gm14488,0,0,0,0,0,0
Mir3089,0,0,0,0,0,0
1700001O22Rik,0,0,0,0,0,0
4930527E20Rik,0,0,0,0,0,0
Ntmt1,10,10,5,5,8,11
Asb6,9,10,9,9,13,15
Prrx2,0,0,0,0,0,0
Ptges,0,2,0,1,0,2
Gm13400,0,0,0,0,0,0
Tor1b,47,42,40,48,49,36
Tor1a,28,29,34,38,29,28
BC005624,41,41,43,28,32,26
Usp20,3,7,6,5,8,12
Fnbp1,200,192,176,164,175,193
D330023K18Rik,0,0,1,0,0,0
Gpr107,35,34,25,30,34,28
Gm22516,0,0,0,0,0,0
Gm13405,0,0,0,0,0,0
Ncs1,0,0,0,0,0,0
Hmcn2,1,0,1,0,0,0
Ass1,9,12,6,8,6,13
Gm13426,0,0,0,0,0,0
Fubp3,39,43,32,43,33,29
Mir6998,0,0,0,0,0,0
Gm13425,0,0,0,0,0,0
Prdm12,0,0,0,0,0,0
Gm13424,0,0,0,0,0,0
Exosc2,43,42,46,47,33,37
Gm13427,0,0,0,0,0,0
Abl1,47,74,49,52,54,49
ENSMUSG00000118600,0,0,0,0,0,0
Qrfp,0,0,0,0,0,1
Fibcd1,0,0,0,0,0,0
Gm13441,0,0,0,0,0,0
Lamc3,0,0,0,0,0,0
Aif1l,0,0,0,0,0,0
Gm13442,0,0,0,0,0,0
Nup214,97,118,138,112,103,92
Gm13608,0,0,0,0,0,0
Gm13609,0,0,0,0,0,0
Fam78a,8,14,11,14,15,20
Gm16534,0,0,0,0,0,0
Mir7674,0,0,0,0,0,0
Plpp7,0,0,0,0,0,0
Prrc2b,140,141,128,131,132,119
ENSMUSG00002076731,0,0,0,0,0,0
Gm22192,0,0,0,0,0,0
Gm25632,0,0,0,0,0,0
Gm13610,0,0,0,0,0,0
Pomt1,26,22,27,26,17,21
Uck1,22,18,19,24,17,13
Gm13611,0,0,0,0,0,0
Swi5,119,120,120,106,107,131
Golga2,48,52,63,61,55,67
Dnm1,0,0,0,0,0,0
Mir3154,0,0,0,0,0,0
Mir199b,0,0,0,0,0,0
Ciz1,41,32,41,35,29,44
Bbln,2,1,2,2,1,2
Lcn2,1,4,6,46,46,47
Ptges2,5,7,4,9,6,11
Gm13413,0,0,0,0,0,0
Slc25a25,10,10,12,19,9,11
Naif1,5,8,11,5,7,14
Gm37169,0,0,0,0,0,0
Gm13412,0,0,0,0,0,0
Fam102a,7,6,2,9,6,7
Dpm2,11,27,22,12,21,23
9430097D07Rik,0,0,0,0,0,0
Pip5kl1,0,1,0,0,0,0
St6galnac4,25,34,26,24,28,30
Gm23369,0,0,0,0,0,0
St6galnac6,28,23,25,14,26,24
Ak1,1,1,1,3,0,0
Eng,0,0,0,0,0,0
Mir1954,0,0,0,0,0,0
ENSMUSG00002075439,0,0,0,0,0,0
Gm26236,0,0,0,0,0,0
Fpgs,13,16,16,18,13,16
Mir8093,0,0,0,0,0,0
Cdk9,60,63,57,66,71,82
Mir2861,0,0,0,0,0,0
Mir3960,0,0,0,0,0,0
Sh2d3c,20,25,19,18,15,24
6330409D20Rik,0,0,0,0,0,0
Ttc16,0,0,0,0,0,0
Tor2a,16,21,23,24,20,22
Ptrh1,0,2,3,1,0,2
Cfap157,0,0,0,0,0,0
Stxbp1,3,3,1,2,0,2
Gm24165,0,0,0,0,0,0
Gm13524,0,0,0,0,0,0
Gm13523,0,0,0,0,0,0
Niban2,5,3,4,11,7,4
Lrsam1,6,10,4,6,7,12
Rpl12,538,609,504,535,574,596
Snora65,0,0,0,0,0,0
Slc2a8,4,4,4,2,7,4
Garnl3,0,1,0,0,0,1
Gm38299,0,0,0,0,0,0
Ralgps1,5,12,14,7,7,9
Gm13528,0,1,0,1,0,0
Gm23546,0,0,0,0,0,0
Angptl2,13,22,18,9,11,15
Gm13537,0,0,0,0,0,0
ENSMUSG00002076855,0,0,0,0,0,0
Zbtb34,68,75,87,73,84,90
Gm13536,0,0,0,0,0,0
Zbtb43,22,14,14,39,22,20
Gm13530,0,0,0,0,0,0
Lmx1b,0,0,0,0,0,0
Gm38011,0,0,0,0,0,0
C130021I20Rik,0,0,0,0,0,0
Gm13529,0,0,0,0,0,0
9430024E24Rik,0,0,0,0,0,0
Mvb12b,34,66,48,49,48,64
Nron,0,0,0,0,0,0
ENSMUSG00002075431,0,0,0,0,0,0
Gm13403,0,0,0,0,0,0
Gm13404,0,0,0,0,0,0
C230014O12Rik,0,0,0,0,0,0
Gm38389,0,0,0,0,0,0
Pbx3,127,113,127,117,100,105
C79798,0,0,0,0,0,0
Mapkap1,32,48,41,42,43,42
Gm13407,0,0,0,0,0,0
Gm13406,0,0,0,0,0,0
Gm13408,0,2,1,3,2,1
Gm13414,1,1,0,0,0,0
Gapvd1,178,165,170,148,157,169
Hspa5,1195,1214,1227,1134,1114,1203
Rabepk,17,15,10,16,13,7
Fbxw2,36,45,59,45,43,46
Gm13419,0,0,0,0,0,0
B3galt9,0,0,0,0,0,0
Psmd5,80,102,95,94,86,103
Cutal,0,0,0,0,0,0
Phf19,24,30,18,26,32,21
Gm13448,0,0,0,0,0,0
Gm24905,0,0,0,0,0,0
Traf1,0,0,0,0,0,0
Gm13450,0,0,0,0,0,0
Hc,0,0,0,0,0,0
Gm13449,0,0,0,0,0,0
AI182371,1,0,1,0,0,0
Cntrl,161,196,193,179,171,173
Rab14,220,225,219,205,233,225
Gm13605,0,0,0,0,0,0
Gsn,101,116,96,89,86,93
Gm43128,0,0,0,0,0,1
Stom,274,249,266,248,258,281
Glo1-ps,0,0,0,0,0,0
4930568D16Rik,0,0,0,0,0,0
4930402F06Rik,0,0,0,0,0,0
Ggta1,79,106,89,81,76,89
Gm43761,0,0,0,1,0,0
Gm13444,0,0,0,0,0,0
Gm13445,0,0,0,0,0,0
Gm35202,0,0,0,0,0,0
Gm13446,0,0,0,0,0,0
Dab2ip,5,13,11,7,12,9
Ttll11,0,1,0,0,0,0
Gm43760,0,0,0,0,0,0
9030204H09Rik,0,0,0,0,0,0
Gm10829,0,0,0,0,0,0
Ndufa8,41,53,39,47,30,36
Morn5,0,0,0,0,0,0
Gm43764,0,0,0,0,0,0
Lhx6,0,0,0,0,0,0
ENSMUSG00002075109,0,0,0,0,0,0
Rbm18,31,37,19,31,23,25
Mrrf,13,18,9,15,16,16
Gm13428,0,0,0,0,0,0
Gm13429,0,0,0,0,0,0
Gm13431,0,4,0,3,5,1
Ptgs1,71,62,58,59,81,76
Gm43621,0,0,0,0,0,0
Olfr334-ps1,0,0,0,0,0,0
Olfr335-ps,0,0,0,0,0,0
Olfr336-ps1,0,0,0,0,0,0
Olfr337-ps1,0,0,0,0,0,0
Olfr338,0,0,0,0,0,0
Gm13430,0,0,0,1,0,0
Olfr339,0,0,0,0,0,0
Olfr340,0,0,0,0,0,0
Olfr341,0,0,0,0,0,0
Olfr342,0,0,0,0,0,0
Gm47783,0,0,0,0,0,0
Olfr343-ps1,0,0,0,0,0,0
Olfr344,0,0,0,0,0,0
Olfr345,0,0,0,0,0,0
Olfr346,0,0,0,0,0,0
Olfr347,0,0,0,0,0,0
Gm13438,0,0,0,0,0,0
Olfr348,0,0,0,0,0,0
Olfr50,0,0,0,0,0,0
Gm13436,3,2,0,2,4,2
Olfr3,0,0,0,0,0,0
Olfr349-ps1,0,0,0,0,0,0
Olfr350,0,0,0,0,0,0
Olfr351,0,0,0,0,0,0
Olfr352,0,0,0,0,0,0
Olfr353,0,0,0,0,0,0
Olfr354,0,0,0,0,0,0
Btf3-ps9,0,0,0,0,0,0
Olfr355,0,0,0,0,0,0
Olfr356,0,0,0,0,0,0
Olfr357,0,0,0,0,0,0
Olfr358,0,0,0,0,0,0
Olfr359-ps1,0,0,0,0,0,0
Gm13439,0,0,0,0,0,0
Olfr360,0,0,0,0,0,0
Gm13437,0,0,0,0,0,0
Olfr361,0,0,0,0,0,0
Olfr362,0,0,0,0,0,0
Olfr363-ps,0,0,0,0,0,0
Olfr364-ps1,0,0,0,0,0,0
Olfr365,0,0,0,0,0,0
Gm13435,0,0,0,0,0,0
Olfr366,0,0,0,0,0,0
Olfr367-ps,0,0,0,0,0,0
Gm22306,0,0,0,0,0,0
Olfr368,0,0,0,0,0,0
Pdcl,62,53,51,44,41,57
Rc3h2,66,57,58,101,82,72
Snord90,0,0,0,0,0,0
Zbtb6,41,28,32,42,38,37
Zbtb26,9,15,13,26,20,18
Rabgap1,47,46,44,43,49,44
Strbp,85,85,85,86,76,85
Gm17893,0,0,0,1,0,0
Gpr21,0,0,0,0,0,0
Gm44063,0,0,0,0,0,0
Gm13543,0,0,0,0,0,0
Mir5128,0,0,0,0,0,0
Crb2,0,0,0,0,0,0
Dennd1a,15,23,13,26,22,18
Gm44283,0,0,0,0,0,0
Gm44443,0,0,0,0,0,0
Gm44291,0,0,0,0,0,1
ENSMUSG00002075141,0,0,0,0,0,0
Gm13556,0,0,0,0,0,0
Lhx2,0,0,0,0,0,1
Gm27197,0,0,0,0,0,0
Gm13584,0,0,0,0,0,0
Gm13589,0,0,0,0,0,0
Gm25081,0,0,0,0,0,0
Gm13588,0,0,0,0,0,0
Gm44062,0,0,0,0,0,0
Nek6,7,13,13,11,9,12
Gm35808,0,0,0,0,0,0
Gm44183,0,0,0,0,0,0
Psmb7,110,110,113,94,107,101
Gm13586,0,0,0,0,0,0
ENSMUSG00002076647,0,0,0,0,0,0
Adgrd2-ps,0,0,0,0,0,0
Nr5a1,0,0,0,0,0,0
Nr5a1os,0,0,0,0,0,0
Nr6a1,5,1,2,2,2,0
Gm44146,0,0,0,0,0,0
Rpl15-ps4,0,0,0,0,0,0
Nr6a1os,0,1,0,1,0,0
Mir181a-2,0,0,0,0,0,0
Gm44144,0,0,0,0,0,0
Mir181b-2,1,0,0,0,0,0
5730507A11Rik,0,0,0,0,0,0
Olfml2a,0,0,0,0,0,0
Gm13473,0,0,0,0,0,0
Gm13474,0,0,0,0,0,0
Gm13496,0,0,0,0,0,0
Wdr38,2,1,0,4,1,0
Rpl35,241,240,233,235,236,229
Arpc5l,68,56,49,73,60,77
Golga1,17,11,13,15,18,16
Gm26127,0,0,0,0,0,0
Scai,16,9,6,11,19,12
Gm18791,0,0,0,0,0,0
Gm16523,0,0,0,0,1,0
Gm44027,0,0,0,0,0,0
Ppp6c,127,131,116,95,108,99
Gm13511,0,0,0,0,0,0
Gm13504,0,0,0,0,0,0
Vmn2r-ps2,0,0,0,0,0,0
Gm13506,0,0,0,0,0,0
Gm13454,0,0,0,0,0,0
Gm13451,0,0,0,0,0,0
Gm13452,0,0,0,0,0,0
Gm43944,0,0,0,0,0,0
Gm43970,0,0,0,0,0,0
Gm13453,1,0,0,0,1,0
Gm13457,0,0,0,0,0,0
Gm13458,0,0,0,0,0,0
Gm13455,0,0,0,0,0,0
Gm24467,0,0,0,0,0,0
Gm13456,28,7,11,19,15,13
Lrp1b,0,0,0,0,0,0
ENSMUSG00002076281,0,0,0,0,0,0
Gm13462,0,0,0,0,0,0
Gm13460,0,0,0,0,0,0
Gm13461,3,3,3,2,2,7
Gm13463,0,0,0,0,0,0
Mir6336,0,0,0,0,0,0
Gm24350,0,0,0,0,0,0
Gm51430,0,0,0,0,0,0
Gm13464,0,0,0,0,1,0
Kynu,0,0,0,0,0,0
Arhgap15,103,108,120,119,137,128
Arhgap15os,0,0,0,0,0,0
Gtdc1,3,9,8,8,7,6
Gm13477,0,1,0,0,0,0
Zeb2,246,227,250,233,233,228
Mir5129,0,0,0,0,0,0
Zeb2os,8,7,9,13,8,11
ENSMUSG00002074931,0,0,0,0,0,0
ENSMUSG00002076472,0,0,0,0,0,0
ENSMUSG00002076317,0,0,0,0,0,0
Gm28643,0,0,0,0,0,0
ENSMUSG00002076074,0,0,0,0,1,2
Gm13475,0,0,0,0,0,0
Gm13479,0,0,0,0,0,0
Gm13478,0,0,0,0,0,0
1700019E08Rik,0,0,0,0,0,0
Gm13465,0,0,0,0,0,0
Gm13467,0,0,0,0,0,0
Gm13466,0,0,0,0,0,0
Gm23072,0,0,0,0,0,0
Gm13469,0,0,0,0,0,0
Gm13470,0,0,0,0,0,0
Gm25264,0,0,0,0,0,0
ENSMUSG00002075748,0,0,0,0,0,0
Gm13481,0,0,0,0,0,0
Gm13471,0,0,0,0,0,0
Gm13482,0,0,0,0,0,0
Gm25338,0,0,0,0,0,0
Gm13472,0,0,0,0,0,0
Gm13489,0,0,0,0,0,0
Acvr2a,3,3,0,3,4,0
Orc4,54,70,68,60,51,48
Mbd5,16,15,17,24,18,17
Gm13510,0,0,0,0,0,0
Ap2m1-ps,7,6,4,7,6,9
Gm13508,0,0,0,0,0,0
Gm25215,0,0,0,0,0,0
Epc2,41,37,54,39,46,43
Kif5c,0,1,0,0,0,1
Gm13525,0,0,0,0,0,0
Lypd6b,0,0,0,0,0,0
Gm13480,0,0,0,0,0,0
Lypd6,0,0,0,0,0,0
Mmadhc,49,59,56,42,43,64
Gm13483,0,0,0,0,0,0
Gm48908,0,0,0,0,0,0
Gm13486,0,0,0,0,0,0
Gm13488,0,0,0,0,0,0
Gm13487,0,0,1,0,0,0
Gm13485,0,0,0,0,0,0
Gm13484,0,0,0,0,0,0
Gm13498,0,0,0,0,0,0
Rnd3,0,0,0,0,0,0
Gm28639,0,0,0,0,0,0
Gm13500,0,0,0,0,0,0
Gm13497,0,0,0,0,0,0
Gm13499,0,0,0,0,0,0
1700057H21Rik,0,0,0,0,0,0
Gm23505,0,0,0,0,0,0
Gm13494,0,0,0,0,0,0
Gm13491,0,0,0,0,0,0
Tas2r134,0,0,0,0,0,0
Gm13490,0,0,0,0,0,0
Gm13492,0,0,0,0,0,0
Gm13493,2,2,0,2,2,3
Rbm43,24,20,18,25,18,20
Gm13495,0,0,0,0,0,0
Nmi,12,8,14,11,5,13
Tnfaip6,3,5,2,2,0,0
Rif1,245,248,282,238,278,251
Neb,0,0,0,0,0,0
ENSMUSG00002075472,0,0,0,0,0,0
Gm13521,0,0,0,0,0,0
Gm13522,0,0,0,0,0,0
Arl5a,72,85,74,79,56,78
A430018G15Rik,0,0,1,0,0,0
Cacnb4,0,0,0,0,0,0
Gm13541,0,0,0,0,0,0
Bloc1s2-ps,0,0,0,0,0,2
Stam2,42,38,52,46,39,44
Gm13548,0,0,0,0,0,0
Fmnl2,1,1,0,5,1,2
Prpf40a,383,371,386,364,319,341
Arl6ip6,35,39,41,35,39,44
Gm25898,0,0,0,0,0,0
Gm13501,0,0,0,0,0,0
Gm13503,0,0,0,0,0,0
Idi1-ps1,2,0,0,0,2,0
Gm23315,0,0,0,0,0,0
Rprm,0,0,0,0,0,0
Gm22298,0,0,0,0,0,0
Gm13505,0,0,0,0,0,0
Gm14035,0,0,0,0,0,0
Gm14034,0,0,0,0,0,0
Galnt13,0,0,0,0,0,0
Gm24549,0,0,0,0,0,0
Gm25489,0,0,0,0,0,0
Gm14032,0,0,0,0,0,0
Gm14033,0,0,0,0,0,0
Kcnj3,0,0,0,0,0,0
Gm13517,0,0,0,0,0,0
Gm13615,0,0,0,0,0,0
Gm13518,0,0,0,0,0,0
Mir195b,0,0,0,0,0,0
Gm13527,0,0,0,0,0,0
Nr4a2,1,1,1,1,2,4
BB557941,0,0,0,0,0,0
4930555B11Rik,0,0,0,0,0,0
ENSMUSG00000080812,0,0,0,0,0,0
A930012O16Rik,0,1,0,1,0,1
Gpd2,152,143,158,154,163,146
Gm13535,0,0,0,0,0,0
Gm13531,0,0,0,0,0,0
Gm13532,0,0,0,0,0,0
Gm13533,0,0,0,0,0,0
Gm25388,0,0,0,0,0,0
Gm33594,0,0,0,0,0,0
Galnt5,0,0,0,0,0,0
Ermn,0,0,0,0,0,0
Gm13534,0,0,0,0,0,0
Cytip,13,8,14,10,14,12
Gm13546,0,0,0,0,0,0
Acvr1c,0,0,0,0,0,0
Gm13544,0,0,0,0,0,0
Gm13545,0,0,0,0,0,0
Acvr1,0,0,0,0,0,0
Gm17409,0,0,0,0,0,0
Upp2,0,0,0,0,0,0
Gm13558,0,0,0,0,0,0
Gm13559,0,0,0,0,0,0
Ccdc148,0,0,0,0,0,0
Gm11099,0,0,0,0,0,0
Gm13560,0,0,0,0,0,0
Gm13557,0,0,0,0,0,0
Gm13550,0,0,0,0,0,0
Pkp4,13,19,17,15,11,10
5330411J11Rik,0,0,0,0,0,0
Gm13551,0,0,0,0,0,0
Gm13549,0,0,0,0,0,0
Dapl1,0,0,0,0,0,0
Gm13552,0,0,0,0,0,0
Tanc1,0,0,0,1,0,0
Wdsub1,3,1,2,2,0,4
Baz2b,458,433,471,409,417,436
Gm13574,0,0,0,0,0,0
Gm13572,0,0,0,0,0,0
Gm13570,0,0,0,0,0,0
Gm13620,0,0,0,0,1,0
Ldha-ps,0,0,0,0,0,0
Marchf7,153,132,116,142,123,138
Cd302,0,0,0,0,0,0
Rpl10a-ps4,0,0,0,0,0,0
Ly75,12,7,9,17,14,15
Gm13571,0,0,1,0,0,0
Gm13580,0,0,0,0,0,0
Pla2r1,0,0,0,0,0,0
Gm13583,0,0,0,0,0,0
Gm13566,0,0,0,0,0,0
Gm13567,0,0,0,0,0,0
Itgb6,0,0,0,0,0,0
Rbms1,120,130,117,142,115,130
Gm13582,0,0,0,0,0,0
Gm13579,0,0,0,0,0,0
Gm13581,0,0,0,0,0,0
Gm26422,0,0,0,0,0,0
SNORA75,0,0,0,0,0,0
Tank,101,89,101,69,80,62
Gm13626,0,0,0,0,0,0
Psmd14,175,196,214,199,180,194
ENSMUSG00002075556,0,0,0,0,0,0
Tbr1,0,0,0,0,0,0
Gm13555,0,0,0,0,0,0
Slc4a10,0,0,0,0,0,0
Dpp4,0,0,0,0,0,0
Gm13561,0,0,0,0,0,0
Gm13565,0,0,0,0,0,0
Gm13564,0,0,0,0,0,0
Gcg,0,0,0,0,0,0
Fap,0,0,0,0,0,0
Ifih1,28,21,19,31,24,23
Gca,64,57,56,99,80,81
Gm13590,0,0,0,0,0,0
Kcnh7,0,0,0,0,0,0
Gm22020,0,0,0,0,0,0
Gm13569,0,0,0,0,0,0
Gm52982,0,0,0,0,0,0
Gm23503,0,0,0,0,0,0
Fign,0,0,0,0,0,0
Gm13575,0,0,0,0,0,0
Gm13577,11,7,7,6,7,7
Gm13576,0,0,0,0,0,0
Gm13578,0,0,0,0,0,0
Grb14,0,1,1,1,2,1
Cobll1,4,12,15,12,8,7
Gm13594,0,0,0,0,0,0
Gm13592,0,0,0,0,0,0
Gm13593,0,0,0,0,0,0
Slc38a11,0,0,0,0,0,0
Mir6337,0,0,0,0,0,0
Gm24138,0,0,0,0,0,0
Scn3a,0,0,0,0,0,0
Gm13595,0,0,0,0,0,0
Scn2a,0,0,0,0,0,0
Gm52953,0,0,0,0,0,0
Csrnp3,0,0,0,0,0,0
Gm13619,0,0,0,0,0,0
Gm13617,0,0,0,0,0,0
Galnt3,31,30,31,11,18,19
Gm28638,0,0,0,0,0,0
Gm13616,0,0,0,0,0,0
Ttc21b,20,29,31,24,25,22
Gm13618,0,0,0,0,0,0
Scn1a,0,0,0,0,0,0
Gm13630,0,0,0,0,0,0
Gm13629,0,0,0,0,0,0
Rpl35-ps1,0,0,0,0,0,0
Scn9a,0,0,0,0,0,0
Gm13627,0,0,0,0,0,0
Scn7a,0,0,0,0,0,0
Gm13600,0,0,0,0,0,0
Gm13602,0,0,0,0,0,0
Gm13598,0,0,0,0,0,0
Xirp2,0,0,0,0,0,0
Gm13599,0,0,0,0,0,0
Gm21830,0,0,0,0,0,0
Gm23328,0,0,0,0,0,0
Gm13601,0,0,0,0,0,0
B3galt1,0,0,0,0,0,0
Mir7224,0,0,0,0,0,0
Gm26743,0,0,0,0,0,0
Gm13604,0,0,0,0,0,0
Gm13603,0,0,0,0,0,0
Mir6335,0,0,0,0,0,0
Gm37964,0,0,0,0,0,0
Gm13607,0,0,0,0,0,0
Stk39,0,0,0,0,0,0
Gm13596,0,0,0,0,0,0
Gm13597,0,0,0,1,0,0
Gm49461,0,0,0,0,0,0
Gm49462,0,0,0,0,0,0
Gm36002,0,0,0,0,0,0
4933409G03Rik,0,0,0,0,0,0
4932414N04Rik,0,0,0,0,0,0
Gm36231,0,0,0,0,0,0
Gm13612,0,0,0,0,0,0
Cers6,91,90,93,102,110,88
Gm37159,0,0,0,0,0,0
Gm38236,0,0,1,0,0,0
Gm37651,0,0,0,0,0,0
Gm37747,0,0,0,0,0,0
Gm37666,0,0,0,1,0,0
Gm38377,0,1,1,0,0,0
Nostrin,10,13,13,10,17,24
Spc25,54,54,56,45,50,49
G6pc2,0,0,0,0,0,0
Abcb11,0,0,0,0,0,0
Gm13613,0,0,0,0,0,0
Gm13614,0,0,0,0,0,0
Dhrs9,9,5,4,4,4,9
Lrp2,0,1,0,1,1,0
Bbs5,3,1,1,1,1,6
Klhl41,32,24,33,22,17,13
Fastkd1,40,37,29,30,35,41
Ppig,270,271,292,238,231,266
Gm13622,0,0,0,0,0,0
Ccdc173,2,1,1,2,2,0
Gm13623,0,0,0,0,0,0
Phospho2,22,23,26,23,17,19
Gm13624,0,0,0,0,1,0
Klhl23,18,14,22,20,22,11
Ssb,400,337,434,333,367,351
Mettl5,9,17,18,17,17,22
Gm13625,1,0,0,0,1,0
Mettl5os,0,0,1,0,0,0
Ubr3,95,95,100,81,80,86
Gm13631,0,0,0,0,0,0
Myo3b,0,0,0,0,0,0
Rpl9-ps7,0,4,1,1,2,0
Sp5,0,0,0,0,0,0
Gad1os,0,0,0,0,0,0
Erich2os,0,0,0,0,0,0
Erich2,0,0,0,0,0,0
Gm37026,0,0,0,0,0,0
Gad1,0,0,0,0,0,0
Gm16510,0,0,0,0,0,0
Gm26558,0,0,0,0,0,0
Gorasp2,79,81,94,94,79,85
Tlk1,91,73,76,85,81,86
Gm13633,0,0,0,0,0,0
Gm13632,0,0,0,0,0,0
Mettl8,17,11,9,13,6,14
Dcaf17,29,21,26,28,33,30
Cybrd1,0,0,0,0,0,0
Dync1i2,146,133,119,128,101,135
Slc25a12,95,118,109,110,92,105
Gm13641,0,0,0,0,0,0
Hat1,136,147,139,124,133,149
Gm13642,0,0,0,0,0,0
Metap1d,18,12,11,18,17,21
Dlx1as,0,0,0,0,0,0
Dlx1,0,0,0,0,0,0
Dlx2,0,0,0,0,0,0
Platr26,0,0,1,1,0,0
Gm13647,0,0,0,0,0,0
Itga6,230,246,204,159,178,171
Gm13663,0,0,0,0,0,0
Gm13662,0,0,0,0,0,0
Gm13739,0,0,0,0,0,0
Pdk1,52,42,51,57,57,60
Gm13746,0,0,0,0,0,0
Rapgef4,2,2,1,2,1,3
Gm26408,0,0,0,0,0,0
Rapgef4os1,0,0,0,0,0,0
Rapgef4os2,0,0,0,0,0,0
Rapgef4os3,0,0,0,0,0,0
Map3k20,124,106,131,127,118,115
Rpl36a-ps4,0,0,0,0,0,0
Cdca7,163,165,143,147,176,182
Rps13-ps8,0,0,0,0,0,0
Eif1-ps3,0,0,0,0,0,0
Pex13-ps,0,0,0,0,0,0
Ak3l2-ps,0,0,0,0,0,0
8430437L04Rik,0,0,0,0,0,0
6430710C18Rik,0,1,2,2,0,2
Sp3,151,166,178,153,161,147
ENSMUSG00002075865,0,0,0,0,0,0
Hspe1-ps5,0,0,0,0,0,0
Gm11084,0,0,0,0,0,0
Sp3os,0,2,1,1,1,1
Ola1,198,182,232,160,179,195
Gm13665,0,0,0,0,0,0
Gm13666,0,0,0,0,0,0
Gm13664,0,0,0,0,0,0
Sp9,2,3,0,2,1,3
Cir1,15,9,20,9,15,11
Scrn3,19,15,14,18,22,20
Gpr155,0,0,1,0,1,0
Gm13703,0,0,0,0,0,0
Gm13709,0,0,0,0,0,0
D230022J07Rik,0,0,0,0,0,0
Gm13707,0,0,0,0,0,0
Wipf1,183,165,169,179,169,138
Gm13708,0,0,0,0,0,0
Chrna1,0,0,0,0,0,0
Chrna1os,0,0,0,0,0,0
Chn1os3,0,0,0,0,0,0
Chn1,0,0,1,0,0,0
Chn1os1,0,0,0,0,0,0
Gm13640,0,0,0,0,0,0
Atf2,77,86,74,90,88,73
ENSMUSG00002074852,0,0,0,0,0,0
Atp5g3,120,148,137,134,139,153
Gm13668,0,0,0,0,0,0
A630050E04Rik,0,0,0,0,0,0
Gm28640,0,0,0,0,0,0
Gm13667,0,0,0,0,0,0
4930441J16Rik,0,0,0,0,0,0
Lnpk,70,50,61,52,43,70
4930445N08Rik,0,0,0,0,0,0
Mrpl23-ps1,0,0,1,0,0,1
Gm22975,0,0,0,0,0,0
Gm13672,0,0,0,0,0,0
Evx2,0,0,0,0,0,0
Hoxd13,0,0,0,0,0,0
Hoxd12,0,0,0,0,0,0
Hoxd11,0,0,0,0,0,0
Gm28309,0,0,0,0,0,0
Hoxd10,0,0,0,0,0,0
Gm14396,0,0,0,0,0,0
Gm28793,0,0,0,0,0,0
Hoxd9,0,0,0,0,0,0
ENSMUSG00002076500,0,0,0,0,0,0
Hoxd3os1,0,0,0,0,0,0
Hoxd8,0,0,0,0,0,0
Hoxd3,0,0,0,0,0,0
Hoxd4,0,0,0,0,0,0
Mir10b,0,0,0,0,0,0
Gm28230,0,0,0,0,0,0
Haglr,0,0,0,0,0,0
Gm14424,0,0,0,0,0,0
Gm14426,0,0,0,0,0,0
Hoxd1,0,0,0,0,0,0
Mtx2,47,44,36,38,53,45
Gm14425,0,0,0,0,0,0
Gm14427,0,0,0,0,0,0
Gm13652,0,0,0,0,0,0
2600014E21Rik,0,0,0,0,0,0
A330043C09Rik,0,0,0,0,0,0
Rps6-ps4,4,8,11,3,12,7
Gm13653,0,0,0,0,0,0
Gm18494,0,0,0,0,0,0
Gm37243,0,0,0,0,0,0
Gm13658,0,0,0,0,0,0
Gm13660,0,0,0,0,0,0
Gm13655,0,0,0,0,0,0
Gm24574,0,0,0,0,0,0
Hnrnpa3,947,904,1011,854,860,914
Nfe2l2,84,80,84,87,89,91
E030042O20Rik,0,0,1,0,0,0
Gm13656,0,0,0,0,0,0
Gm13657,0,0,0,0,0,0
Gm13669,0,1,0,0,1,1
Gm13670,0,0,0,0,0,0
Agps,600,514,540,664,615,528
Ttc30b,0,1,0,0,2,3
Ttc30a2,1,0,0,1,0,0
Ttc30a1,2,3,4,0,3,3
Pde11a,0,0,0,0,0,0
ENSMUSG00002076140,0,0,0,0,0,0
Cyct,0,0,0,0,0,0
Rbm45,35,43,46,42,40,38
Osbpl6,0,0,0,0,0,0
ENSMUSG00002075085,0,0,0,0,0,0
Prkra,15,19,12,17,17,28
Pjvk,0,0,0,0,0,0
Fkbp7,3,4,1,6,3,5
Plekha3,89,90,74,75,63,80
Ttn,0,0,0,0,0,0
Gm13938,0,0,0,0,0,0
Ccdc141,0,0,0,0,0,0
ENSMUSG00002075103,0,0,0,0,0,0
Sestd1,17,24,13,16,15,14
Gm13650,0,0,0,0,0,0
Gm13651,0,0,0,0,0,0
